FILE INFORMATION:

   Simulation name: OSP-NM
   Simulation type: Realistic
   Domain:  
   dt: 1
   days: 740
   depth: 250
   strt_mon: 1
   strt_day: 1
   dt_save: 1
   lat: 50
   diagnostics: 1
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   wind_beta: 0.5
   param: l13
   sname: OSP-NM (no mixing)

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ],dZ [ ],arsat_deep [ ]
567.000,9.960,7.244,32.633,32.672,1025.705,6.708,0.000,1024.080,2.426,2.197,18.926,103.980,101.518,101.745,289.180,14.174,527.891,306.292,15.025,556.919,-1.683,0.044,-0.249,0.000,0.000,1.008,0.000,-0.038,0.002,-0.003,0.000,0.000,0.000,-1.323,0.165,-0.112,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.000,0.000,101.579,101.579,14.196,1.007
568.000,10.014,7.310,32.629,32.670,1025.694,5.419,0.000,1025.560,2.476,2.245,18.777,103.691,101.186,101.415,289.640,14.196,528.775,305.524,15.003,556.160,-1.251,0.022,-0.137,0.000,0.000,1.019,0.000,-0.024,0.001,-0.001,0.000,0.000,0.000,-0.874,0.081,-0.051,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.000,0.000,101.247,101.247,14.358,1.007
569.000,10.060,7.379,32.628,32.669,1025.684,5.992,0.000,1026.320,2.587,2.364,18.732,103.651,101.038,101.258,289.725,14.201,528.989,304.875,14.980,555.372,-0.979,0.010,-0.078,0.000,0.000,1.025,0.000,-0.017,0.000,-0.001,0.000,0.000,0.000,-0.621,0.036,-0.028,0.000,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.000,0.000,101.093,101.093,14.468,1.007
570.000,10.094,7.448,32.627,32.667,1025.672,5.467,0.000,1024.920,2.655,2.438,18.659,103.625,100.945,101.159,289.652,14.197,528.903,304.218,14.957,554.581,-1.091,0.014,-0.101,0.000,0.000,1.032,0.000,-0.017,0.001,-0.000,0.000,0.000,0.000,-0.638,0.053,-0.026,0.000,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.000,0.000,100.994,100.994,14.428,1.007
571.000,10.120,7.517,32.624,32.665,1025.660,5.109,0.000,1022.260,2.748,2.534,18.512,103.813,101.036,101.248,289.045,14.168,527.831,303.555,14.934,553.789,-1.043,0.010,-0.085,0.000,0.000,1.042,0.000,-0.017,0.000,-0.001,0.000,0.000,0.000,-0.626,0.037,-0.028,0.000,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.000,0.000,101.080,101.080,14.278,1.008
572.000,10.136,7.588,32.622,32.664,1025.647,4.751,0.000,1019.880,2.857,2.641,18.293,104.111,101.219,101.432,288.137,14.123,526.202,302.948,14.910,552.979,-1.057,0.008,-0.079,0.000,0.000,1.057,0.000,-0.019,0.000,-0.001,0.000,0.000,0.000,-0.676,0.029,-0.033,0.000,0.000,0.000,0.002,0.001,0.002,0.000,0.000,0.000,0.000,101.258,101.258,14.208,1.008
573.000,10.144,7.664,32.621,32.662,1025.634,5.133,0.000,1017.920,2.979,2.759,18.012,104.367,101.348,101.565,287.371,14.086,524.819,302.537,14.884,552.112,-1.053,0.006,-0.071,0.000,0.000,1.075,0.000,-0.019,0.000,-0.001,0.000,0.000,0.000,-0.692,0.022,-0.033,0.000,0.000,0.000,0.001,0.001,0.002,0.000,0.000,0.000,0.000,101.385,101.385,14.150,1.008
574.000,10.142,7.740,32.619,32.661,1025.620,4.775,0.000,1016.100,3.071,2.842,17.744,104.511,101.397,101.622,286.771,14.056,523.732,302.124,14.859,551.245,-1.205,0.008,-0.092,0.000,0.000,1.092,0.000,-0.022,0.000,-0.001,0.000,0.000,0.000,-0.793,0.030,-0.043,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,101.431,101.431,14.068,1.008
575.000,10.144,7.816,32.618,32.660,1025.606,5.061,0.000,1017.120,3.179,2.942,17.476,104.641,101.417,101.651,286.275,14.032,522.825,301.709,14.834,550.381,-1.163,0.006,-0.080,0.000,0.000,1.109,0.000,-0.021,0.000,-0.001,0.000,0.000,0.000,-0.758,0.023,-0.038,0.000,0.000,0.000,0.001,0.001,0.002,0.000,0.000,0.000,0.000,101.453,101.453,13.896,1.008
576.000,10.146,7.893,32.617,32.658,1025.592,5.754,0.000,1019.260,3.257,3.016,17.134,104.475,101.180,101.417,286.552,14.046,523.334,301.292,14.808,549.520,-1.212,0.008,-0.091,0.000,0.000,1.131,0.000,-0.019,0.000,-0.001,0.000,0.000,0.000,-0.704,0.030,-0.034,0.000,0.000,0.000,0.002,0.001,0.002,0.000,0.000,0.000,0.000,101.217,101.217,13.658,1.008
577.000,10.142,7.983,32.616,32.656,1025.574,6.517,0.000,1020.600,3.271,3.033,16.787,104.157,100.858,101.091,287.144,14.075,524.416,300.919,14.779,548.510,-1.321,0.013,-0.119,0.000,0.000,1.154,0.000,-0.016,0.001,-0.000,0.000,0.000,0.000,-0.635,0.050,-0.024,0.000,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.000,0.000,100.892,100.892,13.426,1.008
578.000,10.182,8.074,32.616,32.653,1025.557,6.517,0.000,1022.300,3.216,2.986,16.471,103.867,100.630,100.855,287.546,14.094,525.146,300.550,14.749,547.486,-1.439,0.022,-0.154,0.000,0.000,1.174,0.000,-0.014,0.001,0.000,0.000,0.000,0.000,-0.577,0.082,-0.004,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.000,0.000,100.674,100.674,13.282,1.008
579.000,10.228,8.166,32.617,32.651,1025.540,7.210,0.000,1023.300,3.165,2.952,16.201,103.668,100.488,100.695,287.774,14.106,525.606,300.180,14.719,546.469,-1.385,0.022,-0.146,0.000,0.000,1.192,0.000,-0.011,0.001,0.001,0.000,0.000,0.000,-0.473,0.083,0.011,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.000,0.000,100.534,100.534,13.282,1.008
580.000,10.352,8.256,32.618,32.649,1025.525,7.210,0.000,1022.180,3.056,2.861,16.215,103.509,100.439,100.630,287.763,14.105,525.633,299.809,14.689,545.461,-1.513,0.034,-0.181,0.000,0.000,1.188,0.000,-0.011,0.001,0.002,0.000,0.000,0.000,-0.477,0.125,0.035,0.000,0.000,0.000,0.004,0.004,0.005,0.000,0.000,0.000,0.000,100.494,100.494,13.266,1.008
581.000,10.458,8.346,32.618,32.646,1025.511,6.995,0.000,1020.420,2.972,2.794,16.427,103.699,100.705,100.880,286.676,14.052,523.778,299.439,14.660,544.464,-1.606,0.034,-0.197,0.000,0.000,1.169,0.000,-0.018,0.001,0.001,0.000,0.000,0.000,-0.685,0.125,0.002,0.000,0.000,0.000,0.004,0.004,0.005,0.000,0.000,0.000,0.000,100.751,100.751,13.225,1.008
582.000,10.586,8.444,32.618,32.644,1025.496,6.637,0.000,1018.220,2.925,2.751,16.695,103.900,100.947,101.118,285.526,13.996,521.787,299.086,14.629,543.390,-1.622,0.029,-0.194,0.000,0.000,1.146,0.000,-0.023,0.001,-0.000,0.000,0.000,0.000,-0.844,0.110,-0.030,0.000,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.000,0.000,100.992,100.992,13.225,1.008
583.000,10.638,8.542,32.618,32.642,1025.481,7.019,0.000,1016.840,2.918,2.745,17.098,104.188,101.233,101.404,284.127,13.928,519.363,298.738,14.597,542.310,-1.622,0.024,-0.184,0.000,0.000,1.114,0.000,-0.029,0.001,-0.002,0.000,0.000,0.000,-0.993,0.088,-0.059,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.000,0.000,101.261,101.261,13.250,1.008
584.000,10.682,8.639,32.613,32.640,1025.467,6.947,0.000,1015.280,2.882,2.694,17.585,104.181,101.262,101.448,283.424,13.894,518.131,298.390,14.566,541.249,-1.687,0.029,-0.208,0.000,0.000,1.077,0.000,-0.030,0.001,-0.002,0.000,0.000,0.000,-1.062,0.107,-0.067,0.000,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.000,0.000,101.286,101.286,13.307,1.008
585.000,10.798,8.734,32.610,32.638,1025.453,7.854,0.000,1015.160,2.857,2.654,17.849,104.186,101.293,101.493,282.725,13.859,516.901,298.041,14.535,540.209,-1.618,0.027,-0.197,0.000,0.000,1.055,0.000,-0.030,0.001,-0.002,0.000,0.000,0.000,-1.048,0.100,-0.069,0.000,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.000,0.000,101.326,101.326,13.364,1.008
586.000,10.974,8.828,32.605,32.636,1025.436,8.069,0.000,1014.140,2.768,2.557,17.756,104.111,101.307,101.515,281.990,13.824,515.678,297.693,14.506,539.192,-1.811,0.042,-0.264,0.000,0.000,1.054,0.000,-0.034,0.002,-0.002,0.000,0.000,0.000,-1.198,0.158,-0.084,0.000,0.000,0.000,0.005,0.004,0.006,0.000,0.000,0.000,0.000,101.350,101.350,13.389,1.008
587.000,11.166,8.920,32.598,32.634,1025.420,7.878,0.000,1013.280,2.680,2.462,17.619,104.205,101.485,101.701,280.653,13.759,513.413,297.344,14.477,538.201,-1.934,0.047,-0.296,0.000,0.000,1.055,0.000,-0.040,0.002,-0.003,0.000,0.000,0.000,-1.403,0.176,-0.119,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.000,0.000,101.530,101.530,13.389,1.008
588.000,11.386,9.010,32.592,32.633,1025.405,7.425,0.000,1013.520,2.622,2.396,17.695,104.310,101.644,101.868,279.277,13.692,511.094,296.932,14.448,537.233,-1.950,0.043,-0.291,0.000,0.000,1.042,0.000,-0.044,0.002,-0.004,0.000,0.000,0.000,-1.523,0.162,-0.143,0.000,0.000,0.000,0.005,0.004,0.006,0.000,0.000,0.000,0.000,101.695,101.695,13.389,1.008
589.000,11.606,9.100,32.591,32.631,1025.390,6.732,0.000,1015.880,2.604,2.378,17.817,104.400,101.750,101.975,278.048,13.632,509.071,296.229,14.420,536.276,-1.853,0.034,-0.255,0.000,0.000,1.026,0.000,-0.044,0.002,-0.004,0.000,0.000,0.000,-1.505,0.128,-0.141,0.000,0.000,0.000,0.004,0.004,0.005,0.000,0.000,0.000,0.000,101.802,101.802,13.430,1.008
590.000,11.708,9.187,32.587,32.629,1025.376,5.276,0.000,1017.280,2.627,2.410,18.000,104.363,101.692,101.908,277.405,13.601,508.117,295.544,14.393,535.352,-1.629,0.023,-0.193,0.000,0.000,1.006,0.000,-0.037,0.001,-0.003,0.000,0.000,0.000,-1.296,0.087,-0.107,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.000,0.000,101.725,101.725,13.471,1.008
591.000,11.736,9.272,32.583,32.627,1025.363,4.631,0.000,1017.860,2.726,2.512,18.244,104.335,101.567,101.779,277.199,13.591,507.843,294.878,14.367,534.464,-1.211,0.009,-0.098,0.000,0.000,0.983,0.000,-0.026,0.000,-0.002,0.000,0.000,0.000,-0.912,0.034,-0.055,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,101.585,101.585,13.512,1.008
592.000,11.722,9.353,32.582,32.626,1025.350,3.939,0.000,1019.100,2.843,2.626,18.488,104.297,101.413,101.628,277.202,13.591,507.879,294.234,14.342,533.614,-1.025,0.005,-0.067,0.000,0.000,0.960,0.000,-0.020,0.000,-0.001,0.000,0.000,0.000,-0.714,0.020,-0.035,0.000,0.000,0.000,0.001,0.001,0.002,0.000,0.000,0.000,0.000,101.423,101.423,13.549,1.008
593.000,11.704,9.431,32.581,32.624,1025.337,3.533,0.000,1019.340,2.982,2.759,18.729,104.174,101.158,101.377,277.624,13.612,508.639,293.616,14.318,532.808,-0.822,0.003,-0.041,0.000,0.000,0.938,0.000,-0.013,0.000,-0.000,0.000,0.000,0.000,-0.499,0.011,-0.018,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,101.164,101.164,13.570,1.008
594.000,11.738,9.505,32.579,32.622,1025.326,3.653,0.000,1018.800,3.127,2.901,19.061,104.177,101.019,101.240,277.794,13.620,508.932,293.026,14.296,532.050,-0.723,0.002,-0.030,0.000,0.000,0.911,0.000,-0.010,0.000,-0.000,0.000,0.000,0.000,-0.394,0.007,-0.012,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,101.029,101.029,13.648,1.008
595.000,11.796,9.574,32.578,32.621,1025.315,4.321,0.000,1018.520,3.250,3.031,19.427,104.346,101.062,101.277,277.449,13.603,508.334,292.467,14.275,531.343,-0.769,0.002,-0.034,0.000,0.000,0.883,0.000,-0.011,0.000,-0.000,0.000,0.000,0.000,-0.413,0.008,-0.013,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,101.073,101.073,13.738,1.008
596.000,11.908,9.638,32.580,32.619,1025.306,5.085,0.000,1020.600,3.319,3.108,19.805,104.467,101.111,101.318,277.033,13.583,507.631,291.943,14.256,530.692,-0.933,0.004,-0.055,0.000,0.000,0.855,0.000,-0.013,0.000,-0.000,0.000,0.000,0.000,-0.500,0.014,-0.020,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,101.128,101.128,13.787,1.008
597.000,12.054,9.698,32.583,32.618,1025.297,6.637,0.000,1022.380,3.326,3.132,20.244,104.394,101.034,101.224,276.938,13.579,507.571,291.456,14.239,530.101,-1.079,0.007,-0.083,0.000,0.000,0.825,0.000,-0.015,0.000,-0.001,0.000,0.000,0.000,-0.541,0.027,-0.023,0.000,0.000,0.000,0.002,0.001,0.002,0.000,0.000,0.000,0.000,101.051,101.051,13.787,1.008
598.000,12.230,9.751,32.582,32.617,1025.289,7.687,0.000,1021.460,3.218,3.040,20.683,104.280,101.029,101.203,276.564,13.561,507.033,291.011,14.223,529.575,-1.390,0.020,-0.161,0.000,0.000,0.797,0.000,-0.019,0.001,-0.001,0.000,0.000,0.000,-0.692,0.073,-0.030,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.000,0.000,101.044,101.044,13.795,1.008
599.000,12.390,9.798,32.581,32.616,1025.282,9.072,0.000,1020.520,3.049,2.876,21.073,104.372,101.284,101.454,275.298,13.499,504.891,290.610,14.210,529.117,-1.655,0.034,-0.242,0.000,0.000,0.771,0.000,-0.028,0.002,-0.002,0.000,0.000,0.000,-0.965,0.126,-0.061,0.000,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.000,0.000,101.291,101.291,13.812,1.008
600.000,12.488,9.839,32.582,32.614,1025.276,9.931,0.000,1020.140,2.801,2.611,21.463,104.281,101.440,101.628,274.130,13.442,502.909,290.257,14.198,528.732,-1.941,0.063,-0.361,0.000,0.000,0.746,0.000,-0.037,0.003,-0.002,0.000,0.000,0.000,-1.273,0.234,-0.098,0.000,0.000,0.000,0.006,0.006,0.009,0.000,0.000,0.000,0.000,101.435,101.435,13.809,1.008
601.000,12.578,9.823,32.580,32.614,1025.280,9.502,0.000,1019.480,2.532,2.309,21.854,103.973,101.406,101.627,273.467,13.410,501.792,290.346,14.204,528.941,-1.965,0.087,-0.403,0.000,0.000,0.721,0.000,-0.039,0.004,-0.002,0.000,0.000,0.000,-1.369,0.325,-0.097,0.000,0.000,0.000,0.008,0.007,0.011,0.000,0.000,0.000,0.000,101.399,101.399,13.738,1.008
602.000,12.644,9.781,32.576,32.615,1025.289,9.287,0.000,1018.580,2.344,2.100,22.244,103.774,101.397,101.639,272.782,13.377,500.626,290.639,14.218,529.430,-1.724,0.072,-0.324,0.000,0.000,0.697,0.000,-0.036,0.003,-0.002,0.000,0.000,0.000,-1.294,0.269,-0.098,0.000,0.000,0.000,0.007,0.007,0.010,0.000,0.000,0.000,0.000,101.384,101.384,13.672,1.008
603.000,12.692,9.732,32.573,32.615,1025.299,8.929,0.000,1020.340,2.203,1.941,22.634,103.608,101.375,101.635,272.175,13.347,499.579,290.982,14.235,530.010,-1.566,0.065,-0.279,0.000,0.000,0.673,0.000,-0.034,0.003,-0.002,0.000,0.000,0.000,-1.235,0.242,-0.095,0.000,0.000,0.000,0.007,0.006,0.009,0.000,0.000,0.003,0.000,101.371,101.371,13.574,1.008
604.000,12.708,9.675,32.571,32.616,1025.310,7.234,0.000,1021.760,2.096,1.831,23.024,103.241,101.122,101.385,272.379,13.357,500.003,291.376,14.254,530.672,-1.306,0.055,-0.208,0.000,0.000,0.650,0.000,-0.026,0.002,-0.000,0.000,0.000,0.000,-0.976,0.205,-0.045,0.000,0.000,0.000,0.006,0.006,0.008,0.000,0.000,0.006,0.000,101.113,101.113,13.410,1.008
605.000,12.740,9.612,32.571,32.616,1025.321,7.090,0.000,1020.940,2.080,1.820,23.415,103.000,100.902,101.159,272.672,13.372,500.556,291.821,14.275,531.412,-0.923,0.024,-0.107,0.000,0.000,0.627,0.000,-0.016,0.001,-0.000,0.000,0.000,0.000,-0.638,0.089,-0.022,0.000,0.000,0.000,0.004,0.004,0.005,0.000,0.000,0.010,0.000,100.891,100.891,13.246,1.008
606.000,12.740,9.541,32.572,32.617,1025.335,7.544,0.000,1019.200,2.068,1.815,23.866,103.023,100.936,101.186,272.272,13.352,499.855,292.317,14.298,532.231,-0.896,0.022,-0.101,0.000,0.000,0.603,0.000,-0.016,0.001,-0.000,0.000,0.000,0.000,-0.629,0.081,-0.025,0.000,0.000,0.000,0.004,0.003,0.005,0.000,0.000,0.014,0.000,100.915,100.915,13.082,1.009
607.000,12.736,9.463,32.574,32.618,1025.350,7.377,0.000,1020.000,2.036,1.781,24.378,103.039,100.984,101.236,271.808,13.329,499.001,292.864,14.324,533.130,-0.948,0.027,-0.117,0.000,0.000,0.578,0.000,-0.018,0.001,-0.000,0.000,0.000,0.000,-0.687,0.101,-0.028,0.000,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.017,0.000,100.961,100.961,12.931,1.009
608.000,12.730,9.379,32.577,32.619,1025.366,8.069,0.000,1019.740,2.007,1.755,24.883,102.829,100.806,101.056,272.040,13.341,499.423,293.463,14.352,534.107,-0.838,0.024,-0.097,0.000,0.000,0.554,0.000,-0.014,0.001,0.000,0.000,0.000,0.000,-0.556,0.091,-0.011,0.000,0.000,0.000,0.004,0.004,0.005,0.000,0.000,0.021,0.000,100.784,100.784,12.836,1.009
609.000,12.738,9.287,32.578,32.620,1025.383,8.976,0.000,1020.520,1.948,1.699,25.320,102.703,100.740,100.987,271.999,13.339,499.342,294.112,14.382,535.165,-0.865,0.034,-0.108,0.000,0.000,0.531,0.000,-0.013,0.002,0.001,0.000,0.000,0.000,-0.554,0.126,0.005,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.025,0.000,100.721,100.721,12.754,1.009
610.000,12.764,9.190,32.577,32.621,1025.400,8.594,0.000,1023.460,1.852,1.609,25.610,102.491,100.628,100.869,272.158,13.346,499.641,294.354,14.413,536.273,-0.879,0.050,-0.115,0.000,0.000,0.512,0.000,-0.012,0.002,0.003,0.000,0.000,0.000,-0.523,0.187,0.046,0.000,0.000,0.000,0.006,0.006,0.008,0.000,0.000,0.029,0.000,100.612,100.612,12.754,1.009
611.000,12.798,9.088,32.575,32.622,1025.419,7.950,0.000,1026.980,1.777,1.551,25.988,102.166,100.382,100.606,272.797,13.378,500.841,294.525,14.447,537.452,-0.709,0.042,-0.076,0.000,0.000,0.491,0.000,-0.006,0.002,0.003,0.000,0.000,0.000,-0.332,0.156,0.070,0.000,0.000,0.000,0.006,0.005,0.008,0.000,0.000,0.033,0.000,100.366,100.366,12.746,1.009
612.000,12.842,8.978,32.572,32.623,1025.440,8.022,0.000,1027.520,1.729,1.526,26.500,101.863,100.132,100.332,273.544,13.415,502.248,294.697,14.483,538.707,-0.542,0.031,-0.045,0.000,0.000,0.468,0.000,-0.001,0.001,0.003,0.000,0.000,0.000,-0.151,0.114,0.077,0.000,0.000,0.000,0.005,0.004,0.006,0.000,0.000,0.037,0.000,100.111,100.111,12.730,1.009
613.000,12.924,8.862,32.567,32.625,1025.462,7.353,0.000,1026.680,1.682,1.499,27.085,101.870,100.185,100.365,273.441,13.410,502.103,294.871,14.521,540.036,-0.541,0.031,-0.045,0.000,0.000,0.444,0.000,-0.002,0.001,0.003,0.000,0.000,0.000,-0.167,0.116,0.075,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.041,0.000,100.165,100.165,12.915,1.009
614.000,12.950,8.740,32.564,32.626,1025.486,8.427,0.000,1024.780,1.662,1.499,27.793,102.076,100.407,100.569,272.766,13.377,500.947,295.045,14.562,541.436,-0.542,0.022,-0.049,0.000,0.000,0.419,0.000,-0.006,0.001,0.001,0.000,0.000,0.000,-0.255,0.081,0.032,0.000,0.000,0.000,0.004,0.004,0.005,0.000,0.000,0.045,0.000,100.371,100.371,12.989,1.009
615.000,12.938,8.625,32.564,32.628,1025.509,8.045,0.000,1023.380,1.608,1.445,28.549,102.215,100.598,100.759,272.122,13.345,499.791,295.260,14.600,542.758,-0.661,0.036,-0.073,0.000,0.000,0.394,0.000,-0.010,0.002,0.002,0.000,0.000,0.000,-0.386,0.133,0.041,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.049,0.000,100.552,100.552,13.071,1.009
616.000,12.926,8.508,32.565,32.631,1025.532,8.547,0.000,1021.780,1.569,1.400,29.195,102.234,100.655,100.822,271.818,13.330,499.221,295.487,14.638,544.103,-0.617,0.029,-0.066,0.000,0.000,0.371,0.000,-0.010,0.001,0.001,0.000,0.000,0.000,-0.392,0.109,0.023,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.053,0.000,100.606,100.606,13.153,1.010
617.000,12.914,8.387,32.565,32.633,1025.556,9.263,0.000,1020.020,1.516,1.340,29.915,102.251,100.724,100.900,271.460,13.313,498.550,295.719,14.679,545.504,-0.652,0.036,-0.074,0.000,0.000,0.348,0.000,-0.012,0.002,0.001,0.000,0.000,0.000,-0.447,0.134,0.025,0.000,0.000,0.000,0.006,0.005,0.008,0.000,0.000,0.056,0.000,100.673,100.673,13.218,1.010
618.000,12.848,8.264,32.564,32.635,1025.580,8.929,0.000,1019.400,1.447,1.258,30.749,102.259,100.800,100.988,271.061,13.293,497.805,295.967,14.719,546.916,-0.699,0.048,-0.085,0.000,0.000,0.325,0.000,-0.014,0.002,0.002,0.000,0.000,0.000,-0.520,0.178,0.032,0.000,0.000,0.000,0.007,0.006,0.009,0.000,0.000,0.060,0.000,100.740,100.740,13.360,1.010
619.000,12.830,8.164,32.562,32.636,1025.600,7.067,0.000,1021.040,1.390,1.187,31.493,102.074,100.674,100.877,271.266,13.303,498.117,296.296,14.753,548.094,-0.594,0.040,-0.063,0.000,0.000,0.303,0.000,-0.011,0.002,0.002,0.000,0.000,0.000,-0.429,0.151,0.036,0.000,0.000,0.000,0.006,0.006,0.008,0.000,0.000,0.063,0.000,100.624,100.624,13.585,1.010
620.000,12.830,8.060,32.559,32.637,1025.620,7.496,0.000,1021.680,1.378,1.178,32.174,101.832,100.448,100.647,271.805,13.329,499.089,296.631,14.788,549.307,-0.394,0.016,-0.031,0.000,0.000,0.282,0.000,-0.005,0.001,0.001,0.000,0.000,0.000,-0.242,0.060,0.017,0.000,0.000,0.000,0.004,0.003,0.005,0.000,0.000,0.067,0.000,100.399,100.399,13.733,1.010
621.000,12.806,7.954,32.553,32.637,1025.638,8.475,0.000,1020.800,1.352,1.158,32.707,101.724,100.367,100.559,271.983,13.338,499.416,297.004,14.824,550.547,-0.386,0.020,-0.029,0.000,0.000,0.263,0.000,-0.004,0.001,0.001,0.000,0.000,0.000,-0.214,0.073,0.030,0.000,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.071,0.000,100.312,100.312,13.806,1.010
622.000,12.752,7.858,32.547,32.639,1025.655,7.090,0.000,1021.720,1.302,1.109,33.093,101.696,100.389,100.581,271.895,13.334,499.232,297.857,14.856,551.682,-0.427,0.031,-0.032,0.000,0.000,0.245,0.000,-0.005,0.001,0.002,0.000,0.000,0.000,-0.245,0.116,0.054,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.074,0.000,100.331,100.331,13.725,1.010
623.000,12.710,7.759,32.547,32.640,1025.670,7.401,0.000,1023.080,1.278,1.086,33.256,101.466,100.186,100.377,272.456,13.361,500.208,298.730,14.890,552.845,-0.299,0.015,-0.017,0.000,0.000,0.229,0.000,-0.002,0.001,0.001,0.000,0.000,0.000,-0.129,0.057,0.033,0.000,0.000,0.000,0.004,0.003,0.005,0.000,0.000,0.078,0.000,100.131,100.131,13.643,1.010
624.000,12.674,7.659,32.545,32.641,1025.685,8.618,0.000,1021.940,1.244,1.056,33.317,101.236,99.993,100.178,273.056,13.390,501.267,299.734,14.924,554.022,-0.259,0.018,-0.008,0.000,0.000,0.214,0.000,0.001,0.001,0.002,0.000,0.000,0.000,-0.055,0.067,0.053,0.000,0.000,0.000,0.004,0.004,0.005,0.000,0.000,0.081,0.000,99.939,99.939,13.561,1.010
625.000,12.652,7.559,32.542,32.643,1025.701,9.167,0.000,1020.120,1.182,1.000,33.317,101.248,100.066,100.246,272.958,13.385,501.052,300.966,14.958,555.203,-0.308,0.033,-0.004,0.000,0.000,0.199,0.000,-0.000,0.001,0.004,0.000,0.000,0.000,-0.088,0.121,0.092,0.000,0.000,0.000,0.006,0.005,0.008,0.000,0.000,0.085,0.000,100.019,100.019,13.479,1.010
626.000,12.670,7.457,32.539,32.645,1025.716,9.191,0.000,1017.380,1.112,0.933,33.378,101.336,100.222,100.399,272.600,13.368,500.374,302.221,14.992,556.405,-0.356,0.041,-0.007,0.000,0.000,0.183,0.000,-0.003,0.002,0.004,0.000,0.000,0.000,-0.165,0.154,0.100,0.000,0.000,0.000,0.006,0.006,0.009,0.000,0.000,0.089,0.000,100.185,100.185,13.359,1.010
627.000,12.702,7.390,32.534,32.646,1025.727,10.600,0.000,1012.240,1.050,0.872,33.561,101.563,100.508,100.685,271.770,13.327,498.870,303.333,15.015,557.196,-0.424,0.042,-0.024,0.000,0.000,0.167,0.000,-0.007,0.002,0.003,0.000,0.000,0.000,-0.308,0.155,0.065,0.000,0.000,0.000,0.006,0.006,0.009,0.000,0.000,0.091,0.000,100.469,100.469,13.182,1.010
628.000,12.716,7.327,32.527,32.647,1025.736,11.388,0.000,1010.160,0.971,0.777,33.744,101.973,100.993,101.187,270.226,13.252,496.068,304.445,15.037,557.948,-0.633,0.072,-0.065,0.000,0.000,0.151,0.000,-0.017,0.003,0.002,0.000,0.000,0.000,-0.633,0.268,0.038,0.000,0.000,0.000,0.009,0.008,0.012,0.000,0.000,0.094,0.000,100.951,100.951,12.988,1.010
629.000,12.708,7.255,32.521,32.649,1025.747,10.695,0.000,1010.700,0.883,0.660,33.873,102.012,101.119,101.344,269.606,13.221,494.945,305.600,15.061,558.804,-0.705,0.099,-0.072,0.000,0.000,0.136,0.000,-0.021,0.004,0.003,0.000,0.000,0.000,-0.774,0.368,0.042,0.000,0.000,0.000,0.011,0.010,0.015,0.000,0.000,0.096,0.000,101.093,101.093,12.809,1.010
