FILE INFORMATION:

   Simulation name: OSP-FM
   Simulation type: Realistic
   Domain:  
   dt: 1
   days: 740
   depth: 500
   strt_mon: 1
   strt_day: 1
   dt_save: 1
   lat: 50
   diagnostics: 1
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   wind_beta: 0.5
   param: l13
   sname: OSP-FM (full mixing)

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ],dZ [ ],arsat_deep [ ]
185.000,9.170,5.794,32.667,32.758,1025.996,6.398,0.000,1018.080,1.998,1.621,26.110,102.928,100.911,101.286,292.895,14.354,533.791,315.258,15.526,574.313,-0.641,0.012,-0.058,0.040,0.000,0.661,0.000,-0.011,0.001,-0.000,0.003,0.000,0.000,-0.504,0.045,-0.023,0.097,0.000,0.000,0.003,0.003,0.004,-0.000,0.000,0.059,0.000,100.995,100.992,15.019,1.007
186.000,9.254,5.834,32.663,32.757,1025.990,6.494,0.000,1021.060,2.051,1.701,25.988,102.919,100.851,101.197,292.917,14.355,533.908,315.017,15.512,573.826,-0.656,0.013,-0.061,0.039,0.000,0.669,0.000,-0.011,0.001,-0.000,0.003,0.000,0.000,-0.481,0.049,-0.019,0.095,0.000,0.000,0.003,0.003,0.004,-0.000,0.000,0.058,0.000,100.935,100.934,14.905,1.007
187.000,9.328,5.876,32.656,32.757,1025.984,4.966,0.000,1020.980,2.096,1.777,25.866,102.812,100.702,101.017,293.237,14.371,534.582,314.767,15.497,573.310,-0.644,0.014,-0.060,0.038,0.000,0.678,0.000,-0.009,0.001,0.000,0.003,0.000,0.000,-0.415,0.052,-0.009,0.094,0.000,0.000,0.003,0.003,0.004,-0.000,0.000,0.057,0.000,100.778,100.774,14.806,1.007
188.000,9.400,5.920,32.644,32.757,1025.978,4.440,0.000,1020.620,2.188,1.893,25.846,103.038,100.832,101.124,292.747,14.347,533.769,314.507,15.481,572.759,-0.527,0.005,-0.035,0.037,0.000,0.683,0.000,-0.008,0.000,-0.000,0.003,0.000,0.000,-0.349,0.019,-0.012,0.092,0.000,0.000,0.001,0.001,0.002,-0.000,0.000,0.056,0.000,100.902,100.897,14.790,1.007
189.000,9.478,5.965,32.633,32.756,1025.973,4.655,0.000,1020.780,2.272,2.003,26.049,103.327,101.032,101.297,292.204,14.321,532.857,314.091,15.465,572.207,-0.510,0.003,-0.029,0.035,0.000,0.682,0.101,-0.009,0.000,-0.000,0.003,0.000,0.008,-0.347,0.012,-0.013,0.089,0.000,0.259,0.001,0.001,0.001,-0.000,0.000,0.055,0.000,101.090,101.085,14.872,1.007
190.000,9.532,6.009,32.629,32.755,1025.969,5.061,0.000,1023.300,2.333,2.093,26.354,103.567,101.206,101.444,291.771,14.300,532.153,313.663,15.450,571.673,-0.572,0.004,-0.035,0.032,0.000,0.679,0.142,-0.010,0.000,-0.000,0.003,0.000,0.012,-0.399,0.014,-0.017,0.085,0.000,0.380,0.001,0.001,0.002,-0.000,0.000,0.054,0.000,101.245,101.239,15.011,1.007
191.000,9.626,6.049,32.625,32.754,1025.964,5.539,0.000,1024.440,2.383,2.163,26.598,103.490,101.082,101.299,292.149,14.318,532.902,313.224,15.436,571.193,-0.608,0.005,-0.043,0.029,0.000,0.677,0.106,-0.010,0.000,-0.000,0.002,0.000,0.009,-0.389,0.020,-0.016,0.081,0.000,0.295,0.002,0.001,0.002,-0.000,0.000,0.053,0.000,101.117,101.113,15.060,1.007
192.000,9.752,6.087,32.623,32.753,1025.960,7.329,0.000,1025.060,2.421,2.224,26.780,103.601,101.152,101.347,291.878,14.305,532.507,312.775,15.422,570.737,-0.689,0.007,-0.056,0.027,0.000,0.677,0.075,-0.012,0.000,-0.000,0.002,0.000,0.007,-0.446,0.028,-0.020,0.078,0.000,0.216,0.002,0.002,0.003,-0.000,0.000,0.052,0.000,101.188,101.182,15.019,1.007
193.000,9.900,6.122,32.625,32.752,1025.956,8.594,0.000,1022.780,2.385,2.207,27.024,103.731,101.314,101.491,291.253,14.275,531.501,312.311,15.410,570.323,-0.967,0.022,-0.120,0.026,0.000,0.675,0.095,-0.019,0.001,-0.001,0.002,0.000,0.009,-0.658,0.081,-0.037,0.077,0.000,0.283,0.004,0.004,0.005,-0.000,0.000,0.052,0.000,101.352,101.344,14.937,1.007
194.000,10.040,6.155,32.626,32.752,1025.952,9.144,0.000,1020.580,2.310,2.134,27.268,104.081,101.732,101.906,289.662,14.197,528.754,311.730,15.399,569.941,-1.263,0.040,-0.204,0.025,0.000,0.673,0.092,-0.030,0.002,-0.002,0.002,0.000,0.009,-1.005,0.148,-0.089,0.076,0.000,0.279,0.006,0.005,0.008,-0.000,0.000,0.051,0.000,101.762,101.762,14.855,1.007
195.000,10.210,6.186,32.626,32.751,1025.948,9.358,0.000,1019.360,2.250,2.056,27.329,104.306,102.011,102.205,288.156,14.124,526.152,311.134,15.388,569.560,-1.431,0.050,-0.258,0.025,0.000,0.675,0.023,-0.038,0.002,-0.004,0.002,0.000,0.002,-1.267,0.186,-0.144,0.077,0.000,0.070,0.006,0.006,0.009,-0.000,0.000,0.050,0.000,102.054,102.051,14.790,1.007
196.000,10.344,6.220,32.626,32.751,1025.943,8.976,0.000,1020.000,2.200,1.984,27.341,104.451,102.203,102.419,286.749,14.055,523.761,310.523,15.376,569.148,-1.523,0.054,-0.289,0.027,0.000,0.678,0.005,-0.043,0.002,-0.006,0.002,0.000,0.000,-1.436,0.203,-0.186,0.080,0.000,0.014,0.007,0.006,0.009,-0.000,0.000,0.049,0.000,102.253,102.253,14.741,1.007
197.000,10.450,6.256,32.624,32.750,1025.938,9.263,0.000,1021.140,2.163,1.931,27.415,104.377,102.167,102.399,286.099,14.024,522.714,309.897,15.364,568.708,-1.423,0.046,-0.253,0.028,0.000,0.680,0.029,-0.040,0.002,-0.005,0.003,0.000,0.003,-1.354,0.173,-0.167,0.084,0.000,0.088,0.006,0.006,0.009,-0.000,0.000,0.048,0.000,102.212,102.214,14.692,1.007
198.000,10.534,6.295,32.624,32.749,1025.932,9.382,0.000,1023.320,2.127,1.874,27.408,104.182,102.013,102.265,285.768,14.008,522.219,309.257,15.350,568.235,-1.407,0.052,-0.257,0.029,0.000,0.684,0.000,-0.038,0.002,-0.004,0.003,0.000,0.000,-1.327,0.195,-0.159,0.087,0.000,0.000,0.007,0.006,0.009,-0.000,0.000,0.047,0.000,102.057,102.056,14.626,1.007
199.000,10.622,6.335,32.623,32.748,1025.925,10.170,0.000,1023.200,2.085,1.818,27.195,103.875,101.753,102.020,285.858,14.013,522.471,308.618,15.336,567.752,-1.317,0.055,-0.236,0.031,0.000,0.693,0.000,-0.034,0.002,-0.003,0.003,0.000,0.000,-1.195,0.204,-0.124,0.091,0.000,0.000,0.007,0.006,0.009,-0.000,0.000,0.046,0.000,101.800,101.801,14.651,1.007
200.000,10.682,6.375,32.621,32.746,1025.917,10.337,0.000,1021.160,2.017,1.731,26.805,103.770,101.718,102.004,285.285,13.985,521.515,307.969,15.322,567.260,-1.417,0.075,-0.279,0.032,0.000,0.706,0.000,-0.037,0.003,-0.003,0.003,0.000,0.000,-1.301,0.281,-0.134,0.096,0.000,0.000,0.008,0.008,0.011,-0.000,0.000,0.044,0.000,101.764,101.762,14.634,1.007
201.000,10.732,6.416,32.620,32.745,1025.908,9.884,0.000,1019.540,1.954,1.642,26.354,103.778,101.790,102.101,284.352,13.939,519.873,307.306,15.308,566.772,-1.469,0.081,-0.296,0.034,0.000,0.721,0.000,-0.039,0.004,-0.004,0.003,0.000,0.000,-1.414,0.304,-0.161,0.101,0.000,0.000,0.008,0.008,0.012,-0.000,0.000,0.043,0.000,101.848,101.848,14.675,1.007
202.000,10.794,6.453,32.621,32.743,1025.900,9.287,0.000,1019.020,1.919,1.588,25.841,103.755,101.802,102.133,283.597,13.902,518.545,306.630,15.295,566.325,-1.408,0.070,-0.267,0.037,0.000,0.738,0.000,-0.039,0.003,-0.004,0.003,0.000,0.000,-1.396,0.260,-0.162,0.108,0.000,0.000,0.008,0.007,0.011,-0.000,0.000,0.042,0.000,101.867,101.868,14.675,1.007
203.000,10.874,6.486,32.621,32.742,1025.892,9.024,0.000,1018.920,1.911,1.572,25.329,103.697,101.752,102.092,283.073,13.877,517.651,305.942,15.283,565.923,-1.314,0.056,-0.228,0.039,0.000,0.756,0.000,-0.036,0.002,-0.003,0.004,0.000,0.000,-1.308,0.208,-0.144,0.116,0.000,0.000,0.007,0.006,0.009,0.000,0.000,0.041,0.000,101.818,101.821,14.587,1.007
204.000,10.958,6.520,32.622,32.740,1025.884,8.833,0.000,1019.620,1.914,1.574,24.817,103.657,101.710,102.051,282.558,13.852,516.792,305.243,15.272,565.518,-1.283,0.051,-0.213,0.042,0.000,0.774,0.000,-0.034,0.002,-0.003,0.004,0.000,0.000,-1.270,0.190,-0.135,0.125,0.000,0.000,0.006,0.006,0.009,0.000,0.000,0.039,0.000,101.779,101.779,14.569,1.007
205.000,11.050,6.551,32.623,32.739,1025.876,8.380,0.000,1021.920,1.921,1.584,24.305,103.568,101.616,101.953,282.242,13.836,516.300,304.361,15.261,565.139,-1.245,0.048,-0.199,0.044,0.001,0.792,0.000,-0.032,0.002,-0.003,0.004,0.000,0.000,-1.206,0.179,-0.119,0.135,0.002,0.000,0.006,0.006,0.008,0.000,0.000,0.037,0.000,101.686,101.688,14.511,1.007
206.000,11.146,6.580,32.622,32.737,1025.869,8.857,0.000,1022.840,1.939,1.616,23.793,103.391,101.424,101.747,282.321,13.841,516.539,303.463,15.251,564.787,-1.134,0.040,-0.164,0.046,0.002,0.811,0.000,-0.027,0.002,-0.002,0.005,0.000,0.000,-1.037,0.149,-0.085,0.147,0.005,0.000,0.005,0.005,0.007,0.000,0.000,0.036,0.000,101.493,101.493,14.519,1.007
207.000,11.218,6.607,32.622,32.736,1025.863,8.929,0.000,1022.660,1.933,1.621,23.463,103.335,101.375,101.686,281.997,13.825,516.047,302.557,15.241,564.464,-1.215,0.051,-0.188,0.047,0.002,0.824,0.000,-0.029,0.002,-0.001,0.005,0.000,0.000,-1.085,0.189,-0.083,0.159,0.007,0.000,0.006,0.006,0.008,0.000,0.000,0.034,0.000,101.440,101.440,14.528,1.007
208.000,11.260,6.632,32.623,32.735,1025.857,7.998,0.000,1021.800,1.923,1.617,23.134,103.330,101.380,101.686,281.516,13.802,515.241,301.644,15.233,564.157,-1.244,0.053,-0.194,0.048,0.002,0.837,0.000,-0.029,0.002,-0.001,0.005,0.000,0.000,-1.111,0.197,-0.085,0.169,0.008,0.000,0.006,0.006,0.008,0.000,0.000,0.032,0.000,101.439,101.440,14.542,1.007
209.000,11.296,6.655,32.625,32.735,1025.852,7.162,0.000,1020.160,1.951,1.649,22.622,103.382,101.404,101.705,281.026,13.778,514.387,300.725,15.225,563.877,-1.129,0.035,-0.154,0.048,0.003,0.857,0.000,-0.027,0.002,-0.002,0.006,0.000,0.000,-1.014,0.131,-0.079,0.181,0.010,0.000,0.005,0.005,0.007,0.000,0.000,0.030,0.000,101.460,101.460,14.627,1.007
210.000,11.322,6.677,32.626,32.734,1025.847,6.231,0.000,1018.640,2.008,1.711,22.252,103.534,101.496,101.792,280.359,13.745,513.202,299.801,15.217,563.602,-1.068,0.023,-0.128,0.048,0.003,0.871,0.000,-0.026,0.001,-0.002,0.006,0.000,0.000,-0.972,0.087,-0.076,0.193,0.012,0.000,0.004,0.003,0.005,0.000,0.000,0.028,0.000,101.549,101.547,14.627,1.007
211.000,11.348,6.698,32.626,32.734,1025.844,5.945,0.000,1016.960,2.083,1.792,22.293,103.704,101.588,101.878,279.784,13.717,512.176,298.950,15.210,563.336,-0.975,0.014,-0.097,0.048,0.003,0.870,0.017,-0.024,0.001,-0.002,0.006,0.000,0.002,-0.884,0.052,-0.064,0.206,0.011,0.075,0.003,0.002,0.004,0.000,0.000,0.026,0.000,101.635,101.632,14.627,1.007
212.000,11.386,6.725,32.625,32.733,1025.840,5.013,0.000,1016.420,2.129,1.849,22.439,103.905,101.740,102.019,279.167,13.687,511.073,298.260,15.201,563.016,-0.973,0.012,-0.092,0.046,0.002,0.863,0.058,-0.024,0.001,-0.002,0.007,0.000,0.008,-0.885,0.043,-0.063,0.215,0.012,0.273,0.002,0.002,0.003,0.000,0.000,0.024,0.000,101.779,101.773,14.627,1.007
213.000,11.436,6.755,32.622,32.732,1025.836,4.799,0.000,1017.020,2.217,1.948,22.530,104.062,101.805,102.074,278.793,13.669,510.428,297.566,15.190,562.651,-0.838,0.006,-0.061,0.044,0.002,0.859,0.033,-0.021,0.000,-0.001,0.007,0.000,0.005,-0.759,0.022,-0.044,0.221,0.013,0.168,0.001,0.001,0.002,0.000,0.000,0.022,0.000,101.841,101.832,14.627,1.007
214.000,11.488,6.790,32.617,32.730,1025.830,4.369,0.000,1019.400,2.324,2.064,22.542,104.124,101.759,102.018,278.667,13.662,510.249,296.868,15.178,562.230,-0.813,0.005,-0.056,0.041,0.003,0.856,0.004,-0.020,0.000,-0.001,0.007,0.000,0.001,-0.711,0.019,-0.039,0.228,0.014,0.023,0.001,0.001,0.002,0.000,0.000,0.020,0.000,101.796,101.785,14.627,1.007
215.000,11.548,6.827,32.612,32.729,1025.824,4.321,0.000,1020.460,2.433,2.186,22.557,104.044,101.573,101.818,279.018,13.680,510.946,296.168,15.165,561.778,-0.720,0.003,-0.042,0.038,0.003,0.854,0.004,-0.016,0.000,-0.001,0.007,0.000,0.001,-0.577,0.013,-0.027,0.235,0.016,0.027,0.001,0.001,0.001,0.000,0.000,0.018,0.000,101.609,101.596,14.657,1.007
216.000,11.594,6.865,32.609,32.727,1025.818,3.748,0.000,1022.000,2.537,2.304,22.476,104.110,101.535,101.766,278.963,13.677,510.907,295.466,15.152,561.322,-0.725,0.003,-0.042,0.034,0.002,0.854,0.000,-0.015,0.000,-0.001,0.007,0.001,0.000,-0.554,0.012,-0.025,0.241,0.017,0.000,0.001,0.001,0.001,0.000,0.000,0.016,0.000,101.569,101.554,14.734,1.007
217.000,11.660,6.899,32.607,32.726,1025.812,3.629,0.000,1023.420,2.652,2.432,22.354,104.135,101.444,101.662,279.118,13.685,511.238,294.764,15.141,560.922,-0.630,0.002,-0.029,0.030,0.002,0.856,0.000,-0.012,0.000,-0.000,0.008,0.001,0.000,-0.449,0.007,-0.016,0.247,0.019,0.000,0.001,0.001,0.001,0.000,0.000,0.014,0.000,101.483,101.464,14.783,1.007
218.000,11.710,6.928,32.606,32.724,1025.807,3.653,0.000,1024.200,2.762,2.558,22.232,104.217,101.415,101.617,279.119,13.685,511.309,294.063,15.131,560.582,-0.627,0.002,-0.028,0.025,0.002,0.856,0.000,-0.012,0.000,-0.000,0.008,0.001,0.000,-0.424,0.006,-0.015,0.254,0.020,0.000,0.001,0.001,0.001,0.000,0.000,0.013,0.000,101.451,101.430,14.820,1.008
219.000,11.736,6.949,32.605,32.723,1025.803,3.891,0.000,1023.720,2.860,2.669,22.171,104.318,101.417,101.606,279.038,13.681,511.212,293.364,15.124,560.334,-0.652,0.002,-0.029,0.020,0.002,0.854,0.000,-0.012,0.000,-0.000,0.008,0.001,0.000,-0.427,0.007,-0.015,0.260,0.020,0.000,0.001,0.001,0.001,0.000,0.000,0.011,0.000,101.448,101.425,14.869,1.008
220.000,11.758,6.964,32.603,32.722,1025.800,4.154,0.000,1023.920,2.937,2.753,22.171,104.463,101.483,101.665,278.757,13.668,510.724,292.915,15.119,560.145,-0.726,0.002,-0.036,0.015,0.001,0.850,0.000,-0.013,0.000,-0.001,0.008,0.001,0.000,-0.475,0.008,-0.018,0.266,0.022,0.000,0.001,0.001,0.001,0.000,0.000,0.010,0.000,101.513,101.488,14.916,1.008
221.000,11.770,6.974,32.598,32.721,1025.798,4.059,0.000,1023.700,2.991,2.812,22.110,104.502,101.467,101.644,278.685,13.664,510.615,292.500,15.115,560.022,-0.786,0.003,-0.044,0.011,0.001,0.846,0.000,-0.014,0.000,-0.001,0.008,0.001,0.000,-0.502,0.011,-0.021,0.271,0.023,0.000,0.001,0.001,0.001,0.000,0.000,0.008,0.000,101.495,101.470,15.066,1.008
222.000,11.754,6.979,32.590,32.720,1025.797,4.202,0.000,1021.720,3.043,2.868,22.049,104.561,101.473,101.646,278.564,13.658,510.405,292.085,15.114,559.969,-0.781,0.003,-0.042,0.009,0.001,0.843,0.000,-0.014,0.000,-0.001,0.008,0.001,0.000,-0.491,0.010,-0.020,0.276,0.025,0.000,0.001,0.001,0.001,0.000,0.000,0.007,0.000,101.495,101.470,15.215,1.008
223.000,11.762,6.983,32.582,32.719,1025.796,5.037,0.000,1019.380,3.080,2.902,22.049,104.710,101.582,101.757,278.132,13.637,509.600,291.668,15.113,559.924,-0.840,0.003,-0.048,0.006,0.001,0.836,0.000,-0.016,0.000,-0.001,0.009,0.001,0.000,-0.547,0.011,-0.024,0.280,0.026,0.000,0.001,0.001,0.001,0.000,0.000,0.006,0.000,101.606,101.580,15.197,1.008
224.000,11.808,6.989,32.576,32.719,1025.794,5.586,0.000,1018.220,3.068,2.886,22.049,104.858,101.737,101.917,277.462,13.604,508.382,291.250,15.111,559.852,-1.057,0.006,-0.081,0.003,0.000,0.829,0.000,-0.021,0.000,-0.001,0.009,0.001,0.000,-0.726,0.023,-0.041,0.287,0.028,0.000,0.002,0.001,0.002,0.000,0.000,0.005,0.000,101.766,101.743,14.967,1.008
225.000,11.916,6.998,32.566,32.718,1025.791,6.064,0.000,1017.200,3.023,2.840,22.049,104.909,101.830,102.012,276.883,13.576,507.369,290.832,15.108,559.761,-1.198,0.009,-0.109,0.002,0.000,0.822,0.000,-0.025,0.000,-0.002,0.009,0.001,0.000,-0.852,0.034,-0.057,0.298,0.028,0.000,0.002,0.002,0.003,0.000,0.000,0.004,0.000,101.869,101.849,14.793,1.008
226.000,12.000,7.010,32.555,32.716,1025.788,6.470,0.000,1016.780,2.953,2.773,22.049,105.012,102.000,102.179,275.994,13.533,505.852,290.413,15.105,559.639,-1.344,0.013,-0.140,0.003,0.000,0.814,0.000,-0.030,0.001,-0.002,0.009,0.001,0.000,-1.012,0.047,-0.078,0.308,0.031,0.000,0.002,0.002,0.003,0.000,0.000,0.003,0.000,102.033,102.017,14.750,1.008
227.000,12.128,7.025,32.541,32.715,1025.785,7.854,0.000,1015.780,2.837,2.655,22.110,104.960,102.064,102.245,275.408,13.504,504.865,289.993,15.100,559.477,-1.431,0.016,-0.165,0.004,0.000,0.803,0.002,-0.033,0.001,-0.003,0.010,0.001,0.004,-1.108,0.061,-0.094,0.316,0.034,0.118,0.003,0.003,0.004,0.000,0.000,0.002,0.000,102.097,102.087,14.733,1.008
228.000,12.322,7.039,32.520,32.714,1025.783,7.974,0.000,1012.700,2.653,2.460,22.171,104.904,102.192,102.385,274.418,13.456,503.183,289.573,15.096,559.332,-1.766,0.034,-0.274,0.007,0.001,0.792,0.003,-0.043,0.002,-0.005,0.010,0.001,0.004,-1.460,0.128,-0.161,0.321,0.037,0.119,0.005,0.004,0.006,0.000,0.000,0.002,0.000,102.232,102.229,14.717,1.008
229.000,12.496,7.048,32.500,32.712,1025.781,8.380,0.000,1008.740,2.494,2.289,22.232,105.144,102.585,102.791,272.513,13.363,499.888,289.154,15.093,559.245,-1.886,0.036,-0.304,0.013,0.002,0.781,0.005,-0.052,0.002,-0.007,0.010,0.001,0.004,-1.749,0.135,-0.219,0.329,0.040,0.121,0.005,0.004,0.006,0.000,0.000,0.001,0.000,102.617,102.619,14.700,1.008
230.000,12.606,7.052,32.486,32.712,1025.780,8.833,0.000,1005.560,2.334,2.099,22.308,105.340,102.937,103.174,270.502,13.265,496.375,288.735,15.093,559.229,-2.075,0.044,-0.366,0.020,0.002,0.769,0.009,-0.063,0.002,-0.009,0.010,0.001,0.005,-2.108,0.163,-0.302,0.340,0.043,0.156,0.005,0.005,0.007,0.000,0.000,0.001,0.000,102.953,102.964,14.700,1.008
231.000,12.768,7.052,32.477,32.711,1025.779,9.072,0.000,1003.020,2.207,1.920,22.171,105.264,102.991,103.281,269.053,13.194,493.828,288.316,15.094,559.258,-2.169,0.053,-0.414,0.028,0.003,0.764,0.000,-0.069,0.002,-0.011,0.011,0.001,0.000,-2.330,0.199,-0.366,0.353,0.044,0.000,0.006,0.006,0.008,0.000,0.000,0.001,0.000,103.021,103.033,14.717,1.008
232.000,12.888,7.049,32.475,32.710,1025.778,7.998,0.000,1003.980,2.088,1.758,22.034,105.204,103.053,103.387,267.489,13.117,491.119,287.899,15.096,559.321,-2.230,0.060,-0.443,0.039,0.005,0.758,0.000,-0.073,0.003,-0.012,0.011,0.001,0.000,-2.502,0.222,-0.415,0.372,0.045,0.000,0.006,0.006,0.009,0.000,0.000,0.000,0.000,103.089,103.105,14.733,1.008
233.000,12.944,7.045,32.482,32.710,1025.778,8.475,0.000,1005.600,1.990,1.649,22.110,104.903,102.856,103.201,267.088,13.098,490.501,287.483,15.098,559.413,-1.808,0.037,-0.291,0.049,0.006,0.745,0.022,-0.058,0.002,-0.008,0.012,0.001,0.005,-2.032,0.137,-0.276,0.393,0.046,0.178,0.005,0.005,0.007,0.000,0.000,0.000,0.000,102.882,102.894,14.750,1.008
234.000,12.966,7.039,32.489,32.709,1025.779,8.212,0.000,1008.680,1.855,1.504,22.232,104.434,102.532,102.887,267.200,13.104,490.760,287.069,15.101,559.527,-1.734,0.046,-0.296,0.055,0.006,0.731,0.040,-0.054,0.002,-0.007,0.012,0.001,0.009,-1.923,0.171,-0.264,0.404,0.046,0.294,0.005,0.005,0.007,0.000,0.000,0.000,0.000,102.554,102.566,14.766,1.008
235.000,12.984,7.033,32.495,32.708,1025.780,8.045,0.000,1010.500,1.738,1.390,22.354,103.877,102.103,102.453,267.883,13.137,492.036,286.658,15.105,559.646,-1.437,0.040,-0.222,0.061,0.006,0.716,0.044,-0.042,0.002,-0.005,0.013,0.001,0.009,-1.547,0.151,-0.182,0.413,0.044,0.299,0.005,0.005,0.007,0.000,0.000,0.000,0.000,102.121,102.137,14.782,1.008
236.000,12.984,7.024,32.502,32.707,1025.782,8.165,0.000,1012.320,1.556,1.234,22.659,103.546,101.959,102.284,268.258,13.156,492.741,286.295,15.110,559.811,-1.256,0.037,-0.181,0.063,0.006,0.695,0.114,-0.036,0.002,-0.003,0.013,0.001,0.023,-1.329,0.139,-0.138,0.418,0.040,0.757,0.005,0.005,0.007,0.000,0.000,0.000,0.000,101.956,101.973,14.799,1.008
237.000,12.990,7.011,32.507,32.706,1025.785,8.427,0.000,1013.520,1.339,1.047,23.092,103.242,101.878,102.172,268.730,13.179,493.606,286.464,15.115,560.007,-1.135,0.039,-0.159,0.063,0.006,0.671,0.163,-0.032,0.002,-0.003,0.013,0.001,0.032,-1.215,0.145,-0.116,0.414,0.037,1.068,0.005,0.005,0.007,0.000,0.000,0.000,0.000,101.856,101.872,14.799,1.008
238.000,12.980,6.997,32.510,32.706,1025.789,7.807,0.000,1016.940,1.093,0.837,23.671,103.058,101.943,102.202,269.007,13.192,494.120,286.636,15.121,560.228,-1.072,0.043,-0.150,0.066,0.005,0.644,0.226,-0.033,0.002,-0.003,0.012,0.001,0.042,-1.208,0.161,-0.114,0.405,0.034,1.395,0.005,0.005,0.007,0.000,0.000,0.000,0.000,101.897,101.912,14.799,1.008
239.000,13.020,6.979,32.509,32.705,1025.794,7.568,0.000,1019.520,0.885,0.667,24.305,102.718,101.817,102.038,269.962,13.239,495.864,286.810,15.129,560.492,-0.833,0.031,-0.097,0.067,0.005,0.616,0.252,-0.026,0.001,-0.002,0.012,0.001,0.045,-0.974,0.117,-0.076,0.392,0.031,1.480,0.004,0.004,0.006,0.000,0.000,0.000,0.000,101.758,101.773,14.799,1.008
240.000,13.080,6.957,32.509,32.705,1025.800,7.377,0.000,1022.380,0.764,0.577,24.817,102.576,101.798,101.988,270.423,13.262,496.751,286.987,15.138,560.802,-0.744,0.027,-0.081,0.066,0.005,0.592,0.200,-0.026,0.001,-0.002,0.011,0.001,0.035,-0.926,0.101,-0.072,0.376,0.029,1.149,0.004,0.004,0.006,0.000,0.000,0.000,0.000,101.737,101.750,14.799,1.008
241.000,13.172,6.936,32.506,32.706,1025.805,7.663,0.000,1023.120,0.663,0.507,25.329,102.468,101.794,101.952,270.843,13.283,497.582,287.167,15.147,561.101,-0.676,0.024,-0.069,0.065,0.005,0.568,0.198,-0.025,0.001,-0.002,0.011,0.001,0.034,-0.866,0.089,-0.065,0.364,0.027,1.118,0.004,0.004,0.005,0.000,0.000,0.000,0.000,101.732,101.745,14.799,1.009
242.000,13.270,6.918,32.502,32.706,1025.810,7.783,0.000,1021.520,0.576,0.444,25.841,102.601,102.014,102.147,270.530,13.268,497.100,287.349,15.154,561.366,-0.737,0.027,-0.082,0.063,0.004,0.545,0.195,-0.029,0.001,-0.003,0.011,0.001,0.033,-0.997,0.101,-0.088,0.353,0.024,1.088,0.004,0.004,0.006,0.000,0.000,0.000,0.000,101.953,101.964,14.799,1.009
243.000,13.382,6.907,32.497,32.706,1025.814,8.045,0.000,1018.420,0.506,0.385,26.354,102.926,102.408,102.531,269.568,13.221,495.431,287.535,15.160,561.561,-0.841,0.028,-0.104,0.063,0.004,0.523,0.194,-0.036,0.001,-0.004,0.010,0.001,0.032,-1.207,0.106,-0.129,0.342,0.021,1.062,0.004,0.004,0.006,0.000,0.000,0.000,0.000,102.350,102.362,14.799,1.009
244.000,13.452,6.900,32.492,32.705,1025.816,9.693,0.000,1010.980,0.451,0.328,26.866,103.353,102.889,103.016,268.143,13.151,492.923,287.723,15.164,561.705,-0.998,0.032,-0.140,0.063,0.003,0.501,0.196,-0.046,0.001,-0.006,0.010,0.001,0.032,-1.500,0.118,-0.191,0.333,0.018,1.042,0.005,0.005,0.007,0.000,0.000,0.000,0.000,102.828,102.841,14.799,1.009
245.000,13.436,6.894,32.490,32.704,1025.819,10.839,0.000,1004.600,0.410,0.231,27.378,103.924,103.500,103.685,265.815,13.037,488.713,287.915,15.168,561.835,-1.440,0.063,-0.281,0.064,0.003,0.479,0.202,-0.069,0.003,-0.013,0.010,0.000,0.031,-2.260,0.237,-0.411,0.326,0.016,1.028,0.007,0.007,0.010,0.000,0.000,0.000,0.000,103.443,103.462,14.799,1.009
246.000,13.364,6.885,32.492,32.703,1025.822,10.457,0.000,1002.480,0.378,0.106,27.890,104.091,103.699,103.981,264.231,12.959,485.786,288.304,15.173,562.008,-1.681,0.096,-0.390,0.069,0.003,0.458,0.218,-0.082,0.004,-0.019,0.010,0.000,0.031,-2.728,0.358,-0.599,0.324,0.014,1.031,0.009,0.009,0.013,0.000,0.000,0.000,0.000,103.669,103.693,14.750,1.009
